"Name"	"dX"	"Nv"	"dR"	"Tc"
"254"	"[Gd1Ba2][Cu2.7Fe0.3]O6.9"	-2.07751937984496	6.24031007751938	2.88961240310078	41
"255"	"[Gd1Ba2][Cu2.7Co0.3]O6.9"	-2.07751937984496	6.26356589147287	2.88961240310078	33
"256"	"[Bi2.2Sr2Ca0.8]Cu2O8"	-1.89034666666667	5.77333333333333	1.711072	87
"257"	"[Y1Ba2][Cu2.5Ni0.5]O7"	-1.96615384615385	6.26923076923077	2.56892307692308	57.05
"258"	"[La2.8Ba3.2]Cu6O14.07"	-2.06214039125432	6.33755274261603	1.44994246260069	13
"259"	"[La2.6Ba3.4]Cu6O14.06"	-2.06293169608595	6.33000767459708	1.45049884881044	26
"260"	"[La2.4Ba3.6]Cu6O14.01"	-2.06689734717416	6.32295271049596	1.45328719723183	39
"261"	"[La2.2Ba3.8]Cu6O13.86"	-2.07888631090487	6.31709203402939	1.46171693735499	52
"262"	"[La2Ba4]Cu6O13.8"	-2.08372093023256	6.31007751937985	1.46511627906977	65
"263"	"[Y1La2Ba3]Cu6O14.53"	-2.02638522427441	6.33923859781379	1.42480211081794	25.6
"264"	"[Y1La1.8Ba3.2]Cu6O14.49"	-2.02944507361268	6.33220083050208	1.42695356738392	41.9
"265"	"[Y1La1.6Ba3.4]Cu6O14.38"	-2.03790750568613	6.32600454890068	1.43290371493556	53.1
"266"	"[Y1La1.4Ba3.6]Cu6O14.2"	-2.05190839694656	6.3206106870229	1.44274809160305	64
"267"	"[Y1La1.2Ba3.8]Cu6O14.07"	-2.06214039125432	6.31453778289221	1.44994246260069	70.4
"268"	"[Y1La1Ba4]Cu6O13.95"	-2.07167630057803	6.30828516377649	1.45664739884393	72.2
"269"	"[Y2La1Ba3]Cu6O14.17"	-2.05426060374475	6.34390523500191	1.44440198700802	28
"270"	"[Y2La0.8Ba3.2]Cu6O14.2"	-2.05190839694656	6.33587786259542	1.44274809160305	46
"271"	"[Y2La0.6Ba3.4]Cu6O14.02"	-2.06610299769408	6.33051498847041	1.45272867025365	60
"272"	"[Y2La0.4Ba3.6]Cu6O13.91"	-2.07487456580471	6.32419915090699	1.45889617908144	78
"273"	"[Y2La0.2Ba3.8]Cu6O13.92"	-2.07407407407407	6.31635802469136	1.45833333333333	93
"274"	"[Y2La0.15Ba3.85]Cu6O13.99"	-2.06848787995383	6.31358214697961	1.45440554059254	93.2
"275"	"[Y2La0.1Ba3.9]Cu6O13.94"	-2.07247494217425	6.31225905936777	1.45720894371627	90
"276"	"[Y2Ba4]Cu6O13.9"	-2.07567567567568	6.30888030888031	1.45945945945946	93
"277"	"[Y1Ba2]Cu3O6.94"	-2.07727975270479	6.30911901081917	1.46058732612056	92.5571428571428
"278"	"[Y1Ba1.975La0.025]Cu3O6.95"	-2.07567567567568	6.31081081081081	1.45945945945946	99
"279"	"[Y1Ba1.95La0.05]Cu3O6.9"	-2.08372093023256	6.31395348837209	1.46511627906977	99
"280"	"[Y1Ba1.925La0.075]Cu3O6.9"	-2.08372093023256	6.31589147286822	1.46511627906977	99
"281"	"[Y1Ba1.9La0.1]Cu3O6.9"	-2.08372093023256	6.31782945736434	1.46511627906977	88.4
"282"	"[Y1Ba1.8La0.2]Cu3O6.95"	-2.07567567567568	6.32432432432432	1.45945945945946	78
"283"	"[Y1Ba1.7La0.3]Cu3O7"	-2.06769230769231	6.33076923076923	1.45384615384615	67.65
"284"	"[Y1Ba1.6La0.4]Cu3O7.05"	-2.05977011494253	6.33716475095785	1.44827586206897	52
"285"	"[Y1Ba1.5La0.5]Cu3O7.08"	-2.05504587155963	6.34403669724771	1.44495412844037	38
"286"	"[Gd1Ba2][Cu2.925Fe0.075]O7"	-2.06153846153846	6.29038461538462	2.86738461538462	69.7666666666667
"287"	"[Gd1Ba2][Cu2.85Fe0.15]O7"	-2.06153846153846	6.27307692307692	2.86738461538462	56.55
"288"	"[Gd1Ba2][Cu2.775Fe0.225]O7"	-2.06153846153846	6.25576923076923	2.86738461538462	33
"289"	"[Gd1Ba2][Cu2.7Fe0.3]O7"	-2.06153846153846	6.23846153846154	2.86738461538462	18.02
"290"	"[La1Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	72.82875
"291"	"[La1Ba1.75Ca0.25]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	71.7
"292"	"[La1Ba1.25Ca0.75]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	78.2
"293"	"[La1Ba1Ca1]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	70.6666666666667
"294"	"[La1Ba0.5Ca1.5]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	36.7
"296"	"[Bi2Sr2Ca2]Cu3O1"	0.576	5.7	-1.18653333333333	112.5
"297"	"[Bi2Sr2Ca1]Cu2O1"	0.7735	5.5	-1.2696	87
"298"	"[Y1Ba2][Cu2.97Co0.03]O6.96"	1.4609037037037	6.30401234567901	0.156325925925926	92
"299"	"[Y1Ba2][Cu2.925Co0.075]O6.97"	1.44846260601388	6.29683885890517	0.154238242097147	92
"300"	"[Y1Ba2][Cu2.85Co0.15]O7.03"	1.4376423637759	6.28396009209516	0.139797390636991	65
"301"	"[Y1Ba2][Cu2.775Co0.225]O6.99"	1.40386143187067	6.27328714395689	0.150690531177829	58
"302"	"[Y1Ba2][Cu2.7Co0.3]O7.11"	1.40646224256293	6.25934401220442	0.121276887871853	36
"303"	"[Y1Ba2][Cu2.94Ni0.06]O7.01"	1.46137801691007	6.30284396617986	0.139004150653343	85
"304"	"[Y1Ba2][Cu2.85Ni0.15]O6.84"	1.3905046728972	6.29984423676012	0.17618691588785	75
"305"	"[Y1Ba2][Cu2.7Ni0.3]O6.88"	1.34772670807453	6.28726708074534	0.155074534161491	73
"306"	"[Y1Ba2][Cu2.4Ni0.6]O6.94"	-1.97527047913447	6.26275115919629	2.58083462132921	66
"307"	"[La1.94Sr0.06]Cu1O3.995"	-1.84606147248034	5.84846318799142	1.64943531093638	6.5
"308"	"[La1.92Sr0.08]Cu1O3.994"	-1.84695453245639	5.84558192736631	1.65004289390907	20.3
"309"	"[La1.89Sr0.11]Cu1O3.986"	-1.85001431434297	5.8411107930146	1.65249069567707	29.2
"310"	"[La1.855Sr0.145]Cu1O4"	-1.84741428571429	5.83642857142857	1.64983571428571	34.9
"311"	"[La1.815Sr0.185]Cu1O3.964"	-1.85822802986789	5.82983917288914	1.65911114302125	33.2
"312"	"[La1.78Sr0.22]Cu1O3.945"	-1.86442044636429	5.82433405327574	1.66430525557955	34.8
"313"	"[La1.75Sr0.25]Cu1O3.921"	-1.87183932957665	5.8193902615229	1.67064008091316	19.6
"314"	"[La1.73Sr0.27]Cu1O3.913"	-1.87464197888037	5.81628815275568	1.67294951540576	30.6
"315"	"[La1Ba2]Cu2.9O6.8"	-2.07984251968504	6.2755905511811	1.48314435695538	45
"316"	"[La1.2Ba1.8]Cu3O6.98"	-2.0708782742681	6.32357473035439	1.45608628659476	80
"317"	"[Y0.875Lu0.125Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	89.7
"318"	"[Y0.75Lu0.25Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	88.2
"319"	"[Y0.625Lu0.375Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	88
"320"	"[Y0.5Lu0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	86.7
"321"	"[Y0.375Lu0.625Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	86.9
"322"	"[Y0.25Lu0.75Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	86
"323"	"[Y0.125Lu0.875Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	87.9
"324"	"[La1.9Ba0.1]Cu1O4"	-1.84671428571429	5.84285714285714	1.65174285714286	30
"325"	"[La1.785Ba0.215]Cu1O4"	-1.85115	5.82642857142857	1.65703285714286	25.5
"326"	"[La1.9Sr0.1]Cu1O3.98"	-1.8512893982808	5.84240687679083	1.65372492836676	29.5
"327"	"[La1.875Sr0.125]Cu1O4"	-1.84678571428571	5.83928571428571	1.64946428571429	30.538
"328"	"[La1.85Sr0.15]Cu1O3.98"	-1.85286532951289	5.8352435530086	1.65465616045845	37.9
"329"	"[La1.8Sr0.2]Cu1O3.99"	-1.85178826895565	5.82832618025751	1.65321888412017	27.5
"330"	"[La1.9Ca0.1]Cu1O3.967"	-1.85416965695421	5.84211281756854	1.65379646906847	20
"331"	"[La1.85Ca0.15]Cu1O3.942"	-1.86214347450302	5.83434168827427	1.65917602996255	19
"332"	"[La1.8Ca0.2]Cu1O3.917"	-1.87017493132861	5.82651438484892	1.66459447737458	19.5
"333"	"[Y1Ba2]Cu3O6.84"	-2.09345794392523	6.31152647975078	1.47196261682243	82.2833333333333
"334"	"[Y1Ba2]Cu3O6.83"	-2.09508963367108	6.31176929072486	1.47310989867498	90.4333333333333
"335"	"[Y1Ba2]Cu3O6.75"	-2.10823529411765	6.31372549019608	1.48235294117647	75.83125
"336"	"[Y1Ba2]Cu3O6.7"	-2.11653543307087	6.31496062992126	1.48818897637795	70.4825
"337"	"[Y1Ba2]Cu3O6.4"	-2.16774193548387	6.32258064516129	1.5241935483871	32.95
"338"	"[Y1Ba2][Cu2.955Fe0.045]O6.89"	1.44081823118697	6.29984484096198	0.172360822342902	72
"339"	"[Y1Ba2][Cu2.52Al0.48]O6.74"	1.28177331240188	6.01255886970173	0.302404395604395	68
"340"	"[Y1Ba2][Cu2.05Al0.95]O6.7"	-2.01259842519685	5.71653543307087	2.6296062992126	63
"341"	"[Y1Ba2][Cu2.095Al0.095]O6.81"	-1.90501666666667	5.9325	1.51389666666667	83.3
"342"	"[Y1Ba2][Cu2.98Zr0.02]O6.84"	1.43628161993769	6.3006230529595	0.178894704049845	90.2
"343"	"[Y1Ba2][Cu2.94Zr0.06]O6.81"	1.41651147540984	6.27946916471507	0.170684309133489	92.3
"344"	"[Y1Ba2][Cu2.98Zr0.2]O6.75"	-2.03807906141925	6.27068832173241	2.62805673510485	89.8
"345"	"[Eu1Ba2]Cu3O6.76"	-2.10658307210031	6.31347962382445	1.48119122257053	77
"346"	"[Eu1Ba2]Cu3O6.88"	-2.08695652173913	6.31055900621118	1.46739130434783	94
"347"	"[Y1Ba2][Cu2.994Zn0.006]O6.63"	1.39101605700713	6.31718131433096	0.242887030878859	60
"348"	"[Sr0.25La1.75]Cu1O4"	-1.85071428571429	5.82142857142857	1.65178571428571	33
"349"	"[Sm0.4Ba0.6]Cu1O2.33"	-2.06928406466513	6.32332563510393	1.45496535796767	18
"350"	"[Eu0.1La1.7Sr0.2]Cu1O4"	-1.852	5.82857142857143	1.66314285714286	33
"351"	"[Y1Ba1.48Sr0.52]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	90
"352"	"[Sm1Ba2]Cu3O6.85"	-2.09182879377432	6.31128404669261	1.47081712062257	79.3
"353"	"[Sm1.05Ba1.95]Cu3O6.87"	-2.08857808857809	6.31468531468532	1.46853146853147	89.75
"354"	"[Sm1.15Ba1.85]Cu3O6.95"	-2.07567567567568	6.32046332046332	1.45945945945946	77.3
"355"	"[Sm1.2Ba1.8]Cu3O7.01"	-2.06610299769408	6.3228285933897	1.45272867025365	56.5
"356"	"[Sm1.28Ba1.72]Cu3O7.03"	-2.06293169608595	6.32847275518035	1.45049884881044	43.6
"357"	"[Sm1.35Ba1.65]Cu3O7.07"	-2.0566182096404	6.33282325937261	1.4460596786534	26.2
"358"	"[Nd1.32Ce0.27Sr0.41]Cu1O4"	-1.89367142857143	5.79857142857143	1.88112857142857	20
"359"	"[Y1Ba2]Cu3O6.62"	-2.12995245641838	6.31695721077655	1.49762282091918	51.825
"360"	"[Bi2Ca1Sr2]Cu2O8"	-1.90586666666667	5.73333333333333	1.72712	85.8333333333333
"361"	"[Ba0.65K0.35]Bi1O3"	3.7584	4.93	-4.88144	28.2
"362"	"La2Cu1O4.13"	-1.80925666199158	5.85974754558205	1.61711079943899	31
"363"	"[Bi2Sr2Ca1]Cu2O8"	-1.90586666666667	5.73333333333333	1.72712	80.6030434782609
"364"	"[Bi2Sr2Ca2]Cu3O10"	-1.99578947368421	5.84210526315789	1.71178947368421	105.669230769231
"365"	"[Tl2Ca1Ba2]Cu2O8"	-1.98586666666667	5.46666666666667	1.79592	107
"366"	"[Bi2.2Ca1Sr1.9]Cu2O8"	-1.9038488507986	5.74834437086093	1.72976990001299	86.5
"367"	"[Bi2Sr1.3Ca0.7]Cu1O6.15"	-1.70654708520179	5.55156950672646	1.69600896860987	84
"368"	"[Bi0.8Pb0.2Sb0.05Sr1Ca1]Cu2O6"	-1.97208812402641	6.06787330316742	1.56993576144203	93
"369"	"[Bi0.8Pb0.2Sr1Ca1]Cu2O6"	-1.96630303030303	6.07272727272727	1.5594303030303	108
"370"	"[Y1Ba2][Cu2.82Fe0.18]O7"	1.42553846153846	6.26615384615385	0.139384615384615	67.0666666666667
"371"	"[Bi4.4Sr3.6Ca2]Cu4O16"	-1.88970666666667	5.77333333333333	1.707712	83.6
"372"	"[Pb0.3Bi1.7Sr2Ca2]Cu3O10"	-1.99926315789474	5.82631578947368	1.71325789473684	107
"373"	"[Y1Ba2]Cu3O6.55"	-2.14183266932271	6.31872509960159	1.50597609561753	63.37
"374"	"[Ba0.6K0.4]Bi1O3"	3.7696	4.92	-4.89296	27.7833333333333
"375"	"[Y1Ba2][Cu2.85Ag0.15]O7"	1.48076923076923	6.30769230769231	0.120076923076923	90.65
"376"	"[Y1Ba2]Cu3O6.82"	-2.09672386895476	6.31201248049922	1.47425897035881	88.65
"377"	"[Y1Ba2]Cu3O6.66"	-2.12322274881517	6.31595576619273	1.49289099526066	64.9775
"378"	"[Y1Ba2]Cu3O6.47"	-2.15557337610265	6.32076984763432	1.51563753007217	47.5
"379"	"[Y1Ba2]Cu3O6.46"	-2.15730337078652	6.32102728731942	1.51685393258427	45
"380"	"[Tl1Sr2Ca0.5Sm0.5]Cu2O6.75"	-2.0443137254902	5.64705882352941	1.80117647058824	37.6
"381"	"[Y1Ba2]Cu4O8"	-2.00266666666667	6.6	2.4364	78.7367469879518
"382"	"[Tl1Ba1.1La0.9]Cu1O5"	-1.86474074074074	5.43333333333333	1.78951111111111	39
"383"	"[Tl1Ba1.2La0.8]Cu1O5"	-1.86874074074074	5.42222222222222	1.79428148148148	40.8
"384"	"[Nd1.85Ce0.15]Cu1O4"	-1.88785714285714	5.85714285714286	1.91807142857143	21.5848484848485
"385"	"[Y1Ba2]Cu3O6.86"	-2.09020217729393	6.31104199066874	1.4696734059098	87.5
"386"	"[Y1Ba2]Cu3O6.96"	-2.07407407407407	6.30864197530864	1.45833333333333	90.2558823529412
"387"	"[Y1Ba2][Cu2.95Ni0.05]O7"	1.4625641025641	6.30384615384615	0.14225641025641	87.3666666666667
"388"	"[Nd1Ba2][Cu2.95Ni0.05]O7"	1.39794871794872	6.30384615384615	0.465333333333333	85
"389"	"[Nd1Ba2][Cu2.9Ni0.1]O7"	1.38051282051282	6.3	0.46174358974359	70.9
"390"	"[Nd1Ba2][Cu2.95Zn0.05]O7"	1.40615384615385	6.31153846153846	0.473025641025641	65
"391"	"[Nd1Ba2][Cu2.9Zn0.1]O7"	1.39692307692308	6.31538461538462	0.477128205128205	30.95
"392"	"[Gd1Ba2][Cu2.95Ni0.05]O7"	-2.06153846153846	6.30384615384615	2.86738461538462	86.2
"393"	"[Gd1Ba2][Cu2.9Ni0.1]O7"	-2.06153846153846	6.3	2.86738461538462	81.1
"394"	"[Gd1Ba2][Cu2.95Zn0.05]O7"	1.37538461538461	6.31153846153846	0.448410256410256	72.5
"395"	"[Gd1Ba2][Cu2.9Zn0.1]O7"	-2.06153846153846	6.31538461538462	2.86738461538462	51.4
"396"	"[Dy1Ba2][Cu2.95Ni0.05]O7"	1.3825641025641	6.30384615384615	0.366871794871795	87.5
"397"	"[Dy1Ba2][Cu2.9Ni0.1]O7"	1.3651282051282	6.3	0.363282051282051	81.8
"398"	"[Dy1Ba2][Cu2.95Zn0.05]O7"	1.39076923076923	6.31153846153846	0.374564102564102	71.5
"399"	"[Dy1Ba2][Cu2.9Zn0.1]O7"	1.38153846153846	6.31538461538462	0.378666666666666	52.8
"400"	"[Er1Ba2][Cu2.95Ni0.05]O7"	1.39794871794872	6.30384615384615	0.354564102564102	87.8
"401"	"[Er1Ba2][Cu2.9Ni0.1]O7"	1.38051282051282	6.3	0.350974358974359	83.3
"402"	"[Er1Ba2][Cu2.95Zn0.05]O7"	1.40615384615385	6.31153846153846	0.36225641025641	73.1
"403"	"[Er1Ba2][Cu2.9Zn0.1]O7"	1.39692307692308	6.31538461538462	0.366358974358974	56.1
"404"	"[Bi2Sr1.3Ca0.7]Cu1O8"	-1.46369230769231	5.61538461538462	1.45465384615385	84
"405"	"[La1Ba1Ca1]Cu3O6.98"	-2.0708782742681	6.30816640986133	1.45608628659476	76.35
"406"	"[Er1Ba2]Cu3O6.15"	-2.21234567901235	6.32921810699589	1.55555555555556	35
"407"	"[Er1Ba2]Cu3O6.34"	-2.17828200972447	6.32414910858995	1.53160453808752	20
"408"	"[Er1Ba2]Cu3O6.31"	-2.18359057676686	6.32493907392364	1.5353371242892	55
"409"	"[Er1Ba2]Cu3O6.67"	-2.12154696132597	6.31570639305446	1.49171270718232	85
"410"	"[Er1Ba2]Cu3O6.91"	-2.08210689388071	6.30983733539892	1.46398140975988	92
"411"	"[Y1Ba2]Cu3O6.962"	-2.07375405030088	6.30859435272335	1.45810831661781	92.15
"412"	"[Y1Ba2La1.94]Cu3O6.963"	-2.3418509057628	5.87787693752936	1.97557902778046	91.8
"413"	"[Y1Ba1.92La0.08]Cu3O6.965"	-2.07327419976861	6.31469340532202	1.4577709217123	92.6
"414"	"[Y1Ba1.9La0.1]Cu3O6.975"	-2.07167630057803	6.31599229287091	1.45664739884393	93.9
"415"	"[Y1Ba1.86La0.14]Cu3O6.98"	-2.0708782742681	6.31895223420647	1.45608628659476	89.4
"416"	"[Y1Ba1.8La0.2]Cu3O7.013"	-2.0656266810113	6.32275416890802	1.45239376008607	80.5
"417"	"[Y1Ba1.76La0.24]Cu3O7.024"	-2.06388206388206	6.32555282555283	1.45116707616708	73.4
"418"	"[Y1Ba1.7La0.3]Cu3O7.059"	-2.05835056283023	6.32927482961942	1.44727773949001	61.4
"419"	"[Y1Ba1.66La0.34]Cu3O7.073"	-2.0561462556414	6.33198194752543	1.44572783599786	56
"420"	"[Y1Ba1.6La0.4]Cu3O7.083"	-2.0545746388443	6.3363143010013	1.4446227929374	49.4
"421"	"[Y1Ba1.54La0.46]Cu3O7.118"	-2.04909284951974	6.33999085226406	1.44076840981857	44.1
"422"	"[Y1Ba2][Cu2.95Co0.05]O6.88"	1.43568530020704	6.3027950310559	0.177064182194617	91.2
"423"	"[Y1Ba2][Cu2.9Co0.1]O6.89"	1.42166227049392	6.29480217222653	0.174995086630463	55.3
"424"	"[Y1Ba2][Cu2.7Co0.3]O6.93"	1.36545707656613	6.26295436968291	0.16676102088167	16.9
"425"	"[Y1Ba2][Cu2.64Fe0.36]O7"	1.37107692307692	6.22461538461538	0.132923076923077	32
"426"	"[Bi2Ca2Sr1]Cu2O8"	-1.90266666666667	5.73333333333333	1.71032	70
"427"	"[Bi2Ca1.5Y0.5Sr1]Cu2O8"	-1.89306666666667	5.76666666666667	1.70792	65
"428"	"[Nd1.3Ce0.2Sr0.5]Cu1O4"	-1.89357142857143	5.78571428571429	1.866	24
"429"	"La2Cu1O4"	-1.84285714285714	5.85714285714286	1.64714285714286	33.0142857142857
"430"	"[Tb1Pb1Sr2Ca3]Cu4O12"	-2.09304347826087	5.78260869565217	1.77186335403727	36
"431"	"[Ho1Pb1Sr2Ca3]Cu4O12"	-2.09304347826087	5.78260869565217	1.76291925465839	41
"432"	"[Er1Pb1Sr2Ca3]Cu4O12"	-2.09304347826087	5.78260869565217	1.76217391304348	33
"433"	"[Tm1Pb1Sr2Ca3]Cu4O12"	-2.09304347826087	5.78260869565217	1.76105590062112	38
"434"	"[Yb1Pb1Sr2Ca3]Cu4O12"	-2.0967701863354	5.78260869565217	1.76068322981366	48
"435"	"[Lu1Pb1Sr2Ca3]Cu4O12"	-2.09304347826087	5.78260869565217	1.75248447204969	33
"436"	"[Y1Pb1Sr2Ca3]Cu4O12"	-2.08521739130435	5.78260869565217	1.73645962732919	31
"437"	"[La1Pb1Sr2Ca3]Cu4O12"	-2.08745341614907	5.78260869565217	1.74167701863354	22
"438"	"[Ce1Pb1Sr2Ca3]Cu4O12"	-2.0967701863354	5.78260869565217	1.79459627329193	62
"439"	"[Pr1Pb1Sr2Ca3]Cu4O12"	-2.0967701863354	5.78260869565217	1.79385093167702	18
"440"	"[Nd1Pb1Sr2Ca3]Cu4O12"	-2.09304347826087	5.78260869565217	1.7755900621118	40
"441"	"[Sm1Pb1Sr2Ca3]Cu4O12"	-2.09304347826087	5.78260869565217	1.7811801242236	35
"442"	"[Eu1Pb1Sr2Ca3]Cu4O12"	-2.09490683229814	5.78260869565217	1.77372670807453	38
"443"	"[Gd1Pb1Sr2Ca3]Cu4O12"	-2.0967701863354	5.78260869565217	1.77260869565217	42
"444"	"[Nd1.2Ce0.35Sr0.45]Cu1O4"	-1.89521428571429	5.79285714285714	1.8825	21.2
"445"	"[Nd1.1Ba1.9]Cu3O7"	-2.06769230769231	6.31538461538462	1.45384615384615	86.3666666666667
"446"	"[Nd1.3Ba1.7]Cu3O7"	-2.06769230769231	6.33076923076923	1.45384615384615	44.1
"447"	"[Tl2Ba2Ca1]Cu2O8"	-1.98586666666667	5.46666666666667	1.79592	104.173076923077
"448"	"[Tl2Ba2Ca2]Cu3O10"	-2.04842105263158	5.63157894736842	1.75705263157895	118.583870967742
"449"	"[Gd1Ba2][Cu2.64Fe0.36]O6.99"	-2.06312548113934	6.2247882986913	2.86959199384142	21
"450"	"[Gd1Ba2]Cu3O6.99"	-2.06928406466513	6.30792917628945	1.45496535796767	92.45
"451"	"[Gd1Ba2][Cu2.91Fe0.09]O6.94"	-2.07109737248841	6.28825347758887	2.8806800618238	75
"452"	"[Gd1Ba2][Cu2.82Fe0.18]O6.91"	-2.07591014717273	6.26800929512006	2.88737412858249	41
"453"	"[Gd1Ba2][Cu2.73Fe0.27]O6.98"	-2.06471494607088	6.24576271186441	2.87180277349769	40
"454"	"[Gd1Ba2][Cu2.972Fe0.03]O7"	-2.06190866141539	6.30149207814182	2.86742830319448	90
"455"	"[Gd1Ba2][Cu2.95Fe0.05]O7"	-2.06153846153846	6.29615384615385	2.86738461538462	89.1
"456"	"[Gd1Ba2][Cu2.93Fe0.07]O7"	-2.06153846153846	6.29153846153846	2.86738461538462	86.9
"457"	"[Gd1Ba2][Cu2.9Fe0.1]O7"	-2.06153846153846	6.28461538461539	2.86738461538462	75.15
"458"	"[Gd1Ba2][Cu2.8Fe0.2]O7"	-2.06153846153846	6.26153846153846	2.86738461538462	53.85
"459"	"[La1.8Sr0.2]Cu1O3.95"	-1.86244604316547	5.8273381294964	1.66273381294964	29.7
"460"	"[Bi2Sr2Ca0.9Lu0.1]Cu2O8"	-1.90562666666667	5.74	1.73008	83.5
"461"	"[Bi2Sr2Ca0.8Lu0.2]Cu2O8"	-1.90538666666667	5.74666666666667	1.73304	89.5
"462"	"[Bi2Sr2Ca0.7Lu0.3]Cu2O8"	-1.90514666666667	5.75333333333333	1.736	87
"463"	"[Bi2Sr2Ca0.6Lu0.4]Cu2O8"	-1.90490666666667	5.76	1.73896	65
"464"	"[Bi2Sr2Ca0.5Lu0.5]Cu2O8"	-1.90466666666667	5.76666666666667	1.74192	29
"465"	"[Bi2Sr2Ca0.9Na0.1]Cu2O8"	-1.90810666666667	5.72666666666667	1.72432	66.5
"466"	"[Bi2Sr2Ca0.8Na0.2]Cu2O8"	-1.91034666666667	5.72	1.72152	68.875
"467"	"[Bi2Sr2Ca0.7Na0.3]Cu2O8"	-1.91258666666667	5.71333333333333	1.71872	69.5
"468"	"[Y1Ba2]Cu3O6.45"	-2.15903614457831	6.32128514056225	1.51807228915663	37.7423076923077
"469"	"[Y1Ba2]Cu3O6.5"	-2.1504	6.32	1.512	46.5583333333333
"470"	"[Y1Ba2]Cu3O6.95"	-2.07567567567568	6.30888030888031	1.45945945945946	91.8027272727273
"471"	"[Bi1.84Pb0.34Sr1.91Ca2.03]Cu3.06O10"	-2.01314911366006	5.84462982273201	1.722543274244	105
"472"	"[Bi0.7Pb0.3Sr1Ca1]Cu1.8O6"	-1.90711111111111	5.97222222222222	1.55665925925926	73
"473"	"[Bi2Sr1.8La0.2Ca1]Cu2O8"	-1.90234666666667	5.74666666666667	1.72504	86.96
"474"	"[Bi2Sr1.6La0.4Ca1]Cu2O8"	-1.89882666666667	5.76	1.72296	69.97
"475"	"[Bi2Sr1.4La0.6Ca1]Cu2O8"	-1.89530666666667	5.77333333333333	1.72088	32.47
"476"	"[Bi2Sr1.8K0.2Ca1]Cu2O8"	-1.91114666666667	5.72	1.7348	65.6666666666667
"477"	"[Bi2Sr1.6K0.4Ca1]Cu2O8"	-1.91642666666667	5.70666666666667	1.74248	71.6666666666667
"478"	"[Y0.9Pr0.1Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	86.5
"479"	"[Y0.8Pr0.2Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	72.0668421052632
"480"	"[Y0.7Pr0.3Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	59.4826666666667
"481"	"[Y0.6Pr0.4Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	44.0933333333333
"482"	"[Y0.5Pr0.5Ba2]Cu3O7"	-2.06769230769231	6.30769230769231	1.45384615384615	25.1254545454545
"483"	"[Er1Ba2]Cu3O6.53"	-2.14525139664804	6.31923383878691	1.50837988826816	54.3
"484"	"[Er1Ba2]Cu3O6.64"	-2.12658227848101	6.31645569620253	1.49525316455696	61.3
"485"	"[Er1Ba2]Cu3O6.78"	-2.10328638497653	6.31298904538341	1.47887323943662	78.2
"486"	"[Er1Ba2]Cu3O6.87"	-2.08857808857809	6.31080031080031	1.46853146853147	94.5
"487"	"[Bi2Sr2Ca0.9Y0.1]Cu2O8"	-1.90394666666667	5.74	1.72664	79.48
"488"	"[Bi2Sr2Ca0.8Y0.2]Cu2O8"	-1.90202666666667	5.74666666666667	1.72616	84.41
"489"	"[Bi2Sr2Ca0.7Y0.3]Cu2O8"	-1.90010666666667	5.75333333333333	1.72568	78.3428571428571
"490"	"[Bi2Sr2Ca0.6Y0.4]Cu2O8"	-1.89818666666667	5.76	1.7252	65.325
"491"	"[Bi2Sr2Ca0.5Y0.5]Cu2O8"	-1.89626666666667	5.76666666666667	1.72472	34.0571428571429
"492"	"[Bi2Sr2Ca0.55Y0.45]Cu2O8"	-1.89722666666667	5.76333333333333	1.72496	42.35
"493"	"[Y0.9Pr0.1Ba2]Cu3O6.91"	-2.08210689388071	6.30983733539892	1.46398140975988	81
"494"	"[Y0.8Pr0.2Ba2]Cu3O6.91"	-2.08210689388071	6.30983733539892	1.46398140975988	62.7
"495"	"[Y0.7Pr0.3Ba2]Cu3O6.88"	-2.08695652173913	6.31055900621118	1.46739130434783	47.5
"496"	"[Y0.65Pr0.35Ba2]Cu3O7.01"	-2.06610299769408	6.30745580322829	1.45272867025365	44.5
"497"	"[Y0.6Pr0.4Ba2]Cu3O6.9"	-2.08372093023256	6.31007751937985	1.46511627906977	32
"498"	"[Y0.55Pr0.45Ba2]Cu3O7.01"	-2.06610299769408	6.30745580322829	1.45272867025365	29.2
